visitors_per_day,pageviews_per_day,traffic_growth_rate,peak_hours_start,peak_hours_end,cpu_usage_avg,cpu_usage_peak,ram_usage_avg,ram_usage_max,disk_usage_avg,disk_usage_max,response_time,disk_read_iops,disk_write_iops,plugin_count,heavy_plugins,heavy_plugin_woocommerce,heavy_plugin_elementor,heavy_plugin_wpml,heavy_plugin_yoast,heavy_plugin_revslider,heavy_plugin_gravityforms,php_version,cache_enabled,cdn_enabled,wp_type,recommended_capacity_score
72481,134244,24.49,10:30,16:15,60.26,80.67,74.83,89.86,42.45,50.33,613.83,486.83,276.39,59,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.0,non,non,small,59.595
144804,265083,47.69,11:00,23:00,41.61,64.3,45.73,63.45,65.21,69.73,544.17,995.37,331.03,20,"yoast,revslider,gravityforms",0,0,0,1,1,1,8.1,oui,non,small,57.121
11273,49142,22.39,09:00,18:15,26.56,54.61,39.18,55.64,54.27,68.68,213.99,185.42,93.0,32,"woocommerce,yoast,revslider",1,0,0,1,1,0,8.2,oui,oui,small,27.9968
136155,411158,36.67,11:15,21:45,39.27,49.36,58.23,73.3,56.64,65.86,366.46,1480.07,367.28,63,"elementor,yoast",0,1,0,1,0,0,8.0,oui,oui,small,57.2516
143994,588527,79.79,08:30,20:15,96.0,100.0,97.0,100.0,53.38,59.61,877.62,2123.15,359.96,23,yoast,0,0,0,1,0,0,8.2,non,non,performance,83.008
118376,367894,12.96,10:45,18:15,41.88,59.78,61.71,77.07,39.67,48.93,328.96,1273.66,353.45,64,elementor,0,1,0,0,0,0,8.1,oui,oui,medium,56.9765
141793,629508,41.98,09:00,20:30,74.33,100.0,82.73,100.0,82.59,100.0,599.01,2253.84,381.07,43,"woocommerce,elementor,yoast,revslider",1,1,0,1,1,0,8.0,non,oui,small,78.2268
63126,261638,5.15,07:00,19:30,59.19,70.2,62.81,90.73,70.27,77.29,495.47,961.7,173.33,19,"yoast,revslider",0,0,0,1,1,0,8.2,non,non,performance,52.9829
48450,260604,35.1,12:00,21:30,35.92,59.64,41.3,69.01,35.82,57.38,341.94,958.57,137.78,15,"elementor,yoast",0,1,0,1,0,0,8.2,oui,non,medium,43.8579
20129,112185,42.33,06:30,15:30,32.91,60.91,49.75,75.99,25.39,34.77,261.09,420.25,77.51,49,"yoast,gravityforms",0,0,0,1,0,1,8.2,oui,non,small,38.9585
29401,104049,31.49,06:30,22:15,37.46,58.25,58.06,82.62,61.16,67.71,371.68,378.56,133.59,66,elementor,0,1,0,0,0,0,8.3,non,non,small,44.8233
129987,715655,47.21,08:45,20:00,61.51,81.39,58.79,67.4,41.56,46.73,514.32,2593.99,241.08,3,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.3,oui,non,performance,64.8104
9869,19482,21.44,12:30,22:45,39.45,54.2,58.43,66.74,53.62,58.05,342.05,74.21,122.48,60,"woocommerce,yoast",1,0,0,1,0,0,8.3,non,non,medium,40.8582
30069,108165,33.87,09:00,18:15,33.12,62.76,57.5,72.8,72.49,80.2,297.11,415.93,211.44,73,"woocommerce,elementor",1,1,0,0,0,0,8.2,oui,oui,medium,47.8525
74698,186073,84.44,06:15,19:15,33.36,43.11,48.24,75.81,62.02,75.97,357.94,681.44,242.46,46,elementor,0,1,0,0,0,0,8.1,oui,oui,small,50.5424
53980,344624,70.11,06:30,19:15,35.48,54.53,56.97,84.64,68.19,72.3,504.8,1242.39,245.47,71,"woocommerce,elementor",1,1,0,0,0,0,8.2,oui,oui,performance,57.0736
138720,469857,10.3,11:30,18:00,35.47,46.64,52.97,61.81,48.16,60.78,419.05,1701.16,367.91,57,woocommerce,1,0,0,0,0,0,8.2,oui,oui,medium,52.7923
4514,19432,8.43,11:15,19:30,23.15,46.85,28.36,48.69,25.43,42.36,190.71,87.22,36.32,6,"wpml,gravityforms",0,0,1,0,0,1,8.2,oui,oui,small,19.5898
6189,34344,2.0,07:30,15:15,24.82,50.6,39.87,62.32,82.44,91.34,152.06,102.0,93.2,38,woocommerce,1,0,0,0,0,0,8.3,oui,non,small,29.934
40840,136744,58.71,09:45,18:45,35.36,49.5,41.05,67.07,46.95,54.37,376.17,495.76,77.45,15,"woocommerce,yoast",1,0,0,1,0,0,8.0,oui,oui,medium,40.2592
91752,308015,29.97,11:00,23:45,40.93,69.22,53.5,72.8,46.52,53.5,440.58,1149.03,236.4,42,gravityforms,0,0,0,0,0,1,8.2,oui,non,medium,50.998
53420,205774,51.88,11:15,21:45,39.13,56.35,65.03,92.45,40.06,55.87,300.69,781.11,281.53,79,"woocommerce,wpml",1,0,1,0,0,0,8.2,oui,oui,small,47.2765
125343,747536,57.91,08:00,16:15,67.71,81.64,77.15,97.69,38.4,61.98,602.91,2656.1,336.56,42,"woocommerce,elementor,revslider",1,1,0,0,1,0,8.1,oui,non,medium,70.6559
14442,47639,23.59,12:45,18:45,31.95,44.71,35.43,63.25,67.05,78.06,212.93,199.65,36.56,3,woocommerce,1,0,0,0,0,0,8.1,oui,non,medium,31.3219
56986,118072,29.8,06:30,23:00,35.73,47.98,54.7,73.73,43.39,55.69,309.9,442.59,228.33,59,"yoast,gravityforms",0,0,0,1,0,1,8.1,oui,non,small,45.086
97379,206469,63.14,09:45,20:00,43.75,55.77,65.98,76.48,96.0,100.0,313.89,712.96,330.07,74,elementor,0,1,0,0,0,0,8.0,oui,oui,medium,62.8596
91816,352544,74.58,12:15,21:00,44.45,54.22,63.71,83.61,78.87,83.46,301.33,1276.39,288.67,64,revslider,0,0,0,0,1,0,8.3,oui,non,small,54.0964
77674,386841,25.44,08:00,19:00,28.59,42.13,34.82,57.12,36.52,49.61,313.48,1389.64,214.16,15,"woocommerce,yoast",1,0,0,1,0,0,8.3,oui,oui,small,38.6505
66600,226262,74.52,08:15,19:00,61.82,92.2,80.18,97.37,64.81,77.02,502.37,793.23,265.48,67,,0,0,0,0,0,0,8.3,non,non,small,61.7505
14152,56821,12.28,07:00,17:15,26.44,51.8,34.12,48.13,40.49,52.66,238.18,204.3,57.98,16,wpml,0,0,1,0,0,0,7.4,oui,non,small,25.4126
9856,37294,36.72,08:15,21:15,47.41,67.56,67.98,90.63,51.73,75.5,417.49,128.75,121.04,67,"revslider,gravityforms",0,0,0,0,1,1,8.2,non,oui,performance,53.0519
8241,47209,34.55,11:00,20:45,35.04,50.36,55.5,78.58,40.11,62.6,399.91,209.54,111.79,65,yoast,0,0,0,1,0,0,8.3,non,non,medium,44.16
75694,136330,15.18,06:15,20:30,34.87,45.36,52.62,70.12,60.08,71.59,362.55,482.62,229.31,55,yoast,0,0,0,1,0,0,8.2,oui,oui,performance,47.4083
132748,722272,2.92,08:45,21:45,51.79,67.28,71.95,82.75,45.75,50.6,476.47,2606.64,340.08,67,"woocommerce,elementor,revslider",1,1,0,0,1,0,8.2,oui,oui,medium,66.893
13404,23542,16.18,12:30,21:45,24.68,55.02,48.06,73.9,62.17,81.43,203.73,93.19,158.03,66,"wpml,yoast",0,0,1,1,0,0,8.3,oui,oui,small,36.6862
9828,32090,30.75,11:30,18:00,17.9,28.09,22.78,33.3,70.58,88.58,232.26,125.4,51.63,9,,0,0,0,0,0,0,8.2,non,non,medium,26.5338
102761,516398,37.59,06:30,15:15,48.09,57.13,57.21,78.5,24.94,47.68,387.0,1834.31,272.86,33,"woocommerce,wpml",1,0,1,0,0,0,8.3,oui,non,medium,52.5652
75095,285677,65.5,09:45,22:00,35.68,60.07,54.0,80.5,79.11,100.0,325.71,1034.71,250.8,58,,0,0,0,0,0,0,8.3,oui,non,small,49.6665
46549,68887,48.05,07:30,15:30,35.54,46.68,42.33,55.78,49.69,63.36,309.42,276.64,139.23,21,woocommerce,1,0,0,0,0,0,8.3,non,oui,medium,42.8974
2736,4867,63.12,12:15,19:00,45.02,62.56,70.09,82.96,67.45,85.91,323.95,23.41,169.32,79,elementor,0,1,0,0,0,0,8.3,non,oui,medium,51.7263
120386,747190,33.33,12:30,15:45,66.74,84.89,85.95,100.0,70.41,76.92,523.44,2672.47,363.17,71,"elementor,wpml",0,1,1,0,0,0,8.2,non,oui,small,66.2287
98912,304473,82.83,08:45,15:30,52.76,72.92,66.6,89.54,73.67,93.62,566.72,1086.21,328.06,56,"woocommerce,elementor",1,1,0,0,0,0,8.3,oui,non,performance,67.4327
88076,423145,80.8,06:30,21:45,40.4,55.1,51.73,72.36,43.13,51.1,365.83,1527.44,253.1,37,elementor,0,1,0,0,0,0,8.2,oui,oui,medium,51.7905
35164,53874,84.74,10:15,18:00,34.24,46.31,38.9,62.98,41.95,64.51,313.46,208.17,113.87,12,"elementor,revslider",0,1,0,0,1,0,8.1,oui,oui,medium,40.9
140258,870800,40.77,09:30,22:30,96.0,100.0,97.0,100.0,72.98,78.57,885.9,3087.23,437.63,74,"woocommerce,gravityforms",1,0,0,0,0,1,7.4,non,non,medium,85.3596
9466,47968,34.62,09:30,17:30,33.66,57.07,56.1,80.41,55.57,70.57,217.16,186.48,140.59,66,"elementor,yoast",0,1,0,1,0,0,8.0,oui,oui,medium,45.3414
110675,472411,51.91,06:30,17:45,57.05,83.0,78.79,89.25,65.5,82.73,460.86,1681.3,329.94,76,"wpml,yoast",0,0,1,1,0,0,8.2,oui,oui,performance,71.0274
109160,514115,56.85,11:15,20:15,56.17,80.11,54.08,81.74,42.68,51.03,551.81,1843.47,228.48,6,"elementor,yoast",0,1,0,1,0,0,8.2,non,non,small,55.6307
108742,201756,74.81,08:15,22:00,54.72,67.42,72.23,87.29,70.75,88.81,478.96,715.68,310.87,64,"elementor,wpml",0,1,1,0,0,0,8.1,oui,oui,performance,71.9678
90311,553637,45.64,10:30,15:45,43.56,62.05,54.16,70.65,47.16,66.18,260.15,1966.49,247.71,33,elementor,0,1,0,0,0,0,8.2,oui,oui,medium,53.4928
45726,295290,39.92,10:00,16:45,37.11,53.96,47.27,74.34,22.77,30.92,353.37,1109.59,126.61,31,"woocommerce,yoast",1,0,0,1,0,0,8.1,oui,oui,performance,45.7144
68386,160659,60.13,07:00,18:15,41.67,52.04,42.14,53.33,42.13,51.47,355.71,584.51,132.53,3,"elementor,yoast",0,1,0,1,0,0,8.2,non,oui,small,44.8436
66315,301468,28.36,06:30,18:30,37.33,68.06,62.24,86.26,57.84,80.14,352.7,1117.55,274.55,77,"elementor,yoast",0,1,0,1,0,0,8.3,oui,oui,medium,55.5371
129949,627950,51.28,12:00,20:30,33.68,59.04,35.83,58.0,6.43,27.18,375.33,2262.37,268.84,8,yoast,0,0,0,1,0,0,8.0,oui,oui,small,46.612
111848,356814,68.38,08:45,18:00,52.71,62.62,61.68,80.55,73.76,78.44,417.03,1287.84,278.71,34,"woocommerce,wpml",1,0,1,0,0,0,8.1,oui,non,small,59.1936
71477,440846,1.83,09:00,18:00,23.54,55.1,36.5,59.2,48.93,58.27,200.16,1576.66,201.69,35,,0,0,0,0,0,0,8.1,oui,oui,small,39.2014
108315,248477,82.13,09:30,18:00,85.89,100.0,97.0,100.0,63.19,76.82,752.91,900.96,328.46,80,elementor,0,1,0,0,0,0,8.0,non,non,medium,84.2825
145421,418868,17.44,10:45,21:30,67.86,88.65,87.24,99.1,49.41,55.57,656.66,1508.62,455.37,75,"woocommerce,yoast",1,0,0,1,0,0,8.0,non,oui,small,73.1461
103859,437139,66.88,12:30,21:45,47.41,71.55,62.4,83.36,51.35,60.48,484.39,1621.7,313.08,51,"woocommerce,elementor,revslider,gravityforms",1,1,0,0,1,1,8.3,oui,oui,medium,63.8111
53484,118994,6.47,10:45,23:30,27.43,49.72,35.98,46.88,5.0,9.73,208.36,470.09,153.46,20,"elementor,yoast",0,1,0,1,0,0,8.2,oui,oui,small,31.2245
1242,2400,30.45,08:15,20:45,29.72,50.75,46.59,72.69,65.78,70.9,238.92,4.04,68.2,45,,0,0,0,0,0,0,8.1,oui,non,small,32.611
131754,553684,73.5,09:15,18:30,51.14,69.28,59.13,85.71,49.61,58.68,502.33,1984.83,308.42,33,"elementor,yoast",0,1,0,1,0,0,8.3,oui,oui,performance,66.5554
2647,10439,71.24,07:15,18:00,34.01,65.46,42.37,50.92,67.34,78.8,193.07,26.62,55.69,22,woocommerce,1,0,0,0,0,0,8.1,oui,non,medium,39.569
76389,278615,44.42,06:30,19:00,35.53,46.76,42.04,60.26,53.53,62.71,330.92,986.65,196.21,20,"yoast,gravityforms",0,0,0,1,0,1,8.2,oui,non,small,37.8335
10166,61028,41.3,10:30,23:30,34.01,48.32,53.9,70.84,16.9,34.48,272.96,230.62,94.5,59,,0,0,0,0,0,0,8.3,oui,non,performance,39.3687
131926,642321,47.87,12:30,18:30,61.55,72.38,84.8,100.0,57.61,73.62,427.38,2310.97,385.78,78,wpml,0,0,1,0,0,0,8.2,oui,oui,medium,68.9541
4785,29416,35.37,07:30,15:15,41.9,51.81,65.59,77.9,61.86,82.57,435.29,142.31,133.34,78,"elementor,wpml,yoast",0,1,1,1,0,0,8.1,non,non,small,43.1382
102546,174384,14.09,07:30,23:30,37.29,56.18,46.01,58.63,49.78,60.32,395.55,645.07,232.99,24,revslider,0,0,0,0,1,0,8.1,oui,oui,small,47.3607
115939,363731,49.16,08:45,19:00,46.97,70.11,52.91,62.73,79.18,93.36,345.94,1306.81,292.87,22,,0,0,0,0,0,0,8.0,oui,non,small,52.7127
109895,159529,72.34,09:00,20:15,42.08,50.85,56.73,79.98,78.93,84.57,440.78,611.66,304.85,50,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,oui,oui,medium,59.2097
82057,402745,38.72,12:15,15:15,86.73,100.0,91.11,100.0,34.88,45.07,725.67,1498.94,189.09,40,"woocommerce,yoast",1,0,0,1,0,0,7.4,non,non,performance,69.6519
88646,528244,51.96,09:30,21:15,67.01,90.06,72.0,87.19,49.85,65.7,381.33,1887.33,222.79,25,,0,0,0,0,0,0,8.3,non,oui,performance,62.8388
75759,348603,38.27,11:45,19:45,52.96,62.84,54.77,82.65,42.67,50.51,406.21,1254.48,171.41,12,"woocommerce,yoast",1,0,0,1,0,0,8.0,non,oui,medium,54.8021
113582,302380,55.6,06:15,16:15,50.97,82.53,49.09,69.78,75.06,91.02,468.7,1097.86,208.86,3,yoast,0,0,0,1,0,0,8.1,oui,non,performance,60.7999
12885,37484,53.01,12:15,21:15,32.66,41.55,36.39,58.86,35.14,39.9,236.54,125.11,39.01,7,elementor,0,1,0,0,0,0,8.0,non,oui,small,33.1564
133523,232213,43.7,09:45,15:45,60.24,76.41,68.0,78.08,58.94,76.12,616.72,841.31,346.07,37,wpml,0,0,1,0,0,0,8.1,oui,non,performance,67.5045
116205,557717,12.27,06:15,19:15,72.52,85.43,71.17,95.56,64.41,72.05,606.43,2053.78,237.82,9,"elementor,wpml",0,1,1,0,0,0,8.2,non,non,medium,63.6288
145302,581821,79.15,12:45,16:45,48.37,64.86,64.12,78.82,74.48,90.01,478.73,2115.71,365.6,56,elementor,0,1,0,0,0,0,8.2,oui,oui,medium,68.0479
13972,36532,2.49,11:00,21:30,31.87,48.06,49.54,70.69,81.39,87.84,240.8,125.63,100.34,51,"woocommerce,elementor,wpml",1,1,1,0,0,0,8.2,non,oui,small,34.6374
31408,162939,6.05,08:30,18:30,30.04,58.4,55.1,71.93,87.38,95.87,199.2,592.28,236.55,74,elementor,0,1,0,0,0,0,8.0,oui,oui,medium,42.0714
33311,212675,34.3,06:15,22:45,36.96,48.94,39.08,55.6,13.23,33.5,424.29,758.77,73.26,6,"wpml,yoast",0,0,1,1,0,0,8.2,non,non,small,32.6916
61903,192264,83.77,07:15,19:45,60.97,77.68,64.07,72.51,69.4,79.57,530.42,694.45,141.09,22,woocommerce,1,0,0,0,0,0,7.4,non,non,small,57.775
122846,223061,50.07,07:00,16:00,40.61,52.23,50.53,59.02,56.75,66.97,255.38,838.89,315.18,32,woocommerce,1,0,0,0,0,0,8.0,oui,oui,small,52.862
118024,515172,40.99,12:15,15:45,69.58,98.8,72.41,83.44,52.89,68.58,623.28,1866.09,300.51,27,"yoast,revslider",0,0,0,1,1,0,8.1,non,oui,performance,72.8541
103902,488885,38.78,11:30,23:45,57.76,85.31,73.87,92.78,48.53,71.71,506.1,1765.49,283.71,55,"woocommerce,elementor,yoast,gravityforms",1,1,0,1,0,1,8.1,oui,oui,medium,65.6418
59451,258593,28.54,08:15,17:45,41.83,73.21,52.63,80.49,69.17,93.11,327.49,931.2,156.04,32,"woocommerce,wpml,yoast",1,0,1,1,0,0,8.1,oui,oui,medium,46.5199
13937,47759,64.53,12:15,23:30,42.91,57.44,55.98,80.37,47.54,58.02,336.95,161.18,132.57,44,gravityforms,0,0,0,0,0,1,8.3,non,non,medium,46.5263
104179,525833,37.38,09:00,20:15,47.65,79.61,68.99,79.77,49.46,61.08,378.57,1873.29,347.86,70,"elementor,yoast",0,1,0,1,0,0,7.4,oui,oui,small,57.9272
11130,31555,16.17,10:15,19:15,34.2,43.11,50.22,74.61,61.42,84.62,266.18,151.18,106.16,44,"elementor,wpml",0,1,1,0,0,0,8.1,oui,non,small,36.9443
30652,97114,76.09,11:15,16:45,33.76,59.88,38.68,63.13,23.16,34.26,290.69,347.88,84.2,13,"woocommerce,elementor,wpml",1,1,1,0,0,0,8.3,oui,non,small,39.1291
61004,381402,40.51,11:15,21:15,50.91,59.09,57.11,72.72,53.9,62.38,441.77,1409.4,171.04,25,yoast,0,0,0,1,0,0,8.1,non,non,small,49.6725
116496,577713,55.73,09:45,16:45,41.8,55.04,64.39,88.48,59.26,75.55,501.73,2092.95,357.53,78,"woocommerce,elementor,wpml",1,1,1,0,0,0,8.3,oui,non,small,57.3357
90529,110814,79.71,09:00,23:30,44.26,70.58,55.83,80.74,42.36,62.75,297.0,398.42,288.97,39,,0,0,0,0,0,0,8.1,oui,non,small,53.8215
15604,49135,48.32,10:00,16:45,41.99,69.45,61.36,79.62,48.29,66.54,355.42,158.94,141.41,60,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,oui,non,medium,48.2834
37052,200738,74.97,11:45,22:30,44.82,65.12,46.47,72.53,19.1,27.79,283.74,720.13,59.88,4,elementor,0,1,0,0,0,0,8.1,oui,non,medium,44.2582
127392,756492,15.6,09:15,23:15,54.41,64.07,57.55,79.08,57.92,68.12,543.54,2726.21,273.01,16,"wpml,yoast,revslider",0,0,1,1,1,0,8.1,oui,oui,performance,62.4873
87797,193430,36.78,06:00,19:45,62.0,88.3,84.29,93.12,53.34,61.39,602.81,712.78,322.27,78,"elementor,wpml,yoast,gravityforms",0,1,1,1,0,1,7.4,oui,non,small,67.3152
98647,541272,32.11,12:00,17:00,48.5,74.43,52.81,73.16,93.62,100.0,553.33,1961.13,238.34,24,"woocommerce,wpml",1,0,1,0,0,0,8.0,non,oui,medium,58.8245
53942,153467,66.1,12:30,20:00,52.85,84.84,54.16,62.66,49.91,55.7,406.93,562.45,149.56,7,"woocommerce,elementor",1,1,0,0,0,0,8.2,oui,non,performance,51.9133
122270,439119,52.93,11:15,23:15,42.45,51.16,48.25,59.8,31.52,49.79,305.07,1593.29,274.82,17,yoast,0,0,0,1,0,0,8.3,oui,oui,small,51.5656
88315,302717,21.98,08:45,18:15,61.34,88.44,80.68,97.1,15.81,35.5,589.32,1106.5,323.56,72,"woocommerce,elementor,gravityforms",1,1,0,0,0,1,8.1,non,oui,medium,60.0644
12215,44733,21.5,09:15,16:00,38.29,60.21,63.56,83.86,78.27,85.64,230.7,200.09,156.54,78,"woocommerce,yoast,revslider",1,0,0,1,1,0,8.1,oui,non,medium,47.8783
108841,248951,67.73,06:45,17:30,67.55,95.13,68.52,81.65,43.68,61.34,623.88,910.15,260.53,20,,0,0,0,0,0,0,8.1,non,non,medium,66.5576
43297,56630,56.35,06:45,15:30,42.66,73.56,56.86,70.08,20.55,41.51,360.05,217.59,163.33,45,"yoast,revslider",0,0,0,1,1,0,8.2,oui,non,medium,52.5683
126483,294268,2.87,09:15,21:00,37.92,64.59,56.27,64.58,60.0,70.05,340.48,1070.4,333.11,56,elementor,0,1,0,0,0,0,8.2,oui,oui,small,53.4304
95771,454484,3.47,06:00,15:00,56.44,65.15,76.96,99.1,57.94,67.88,486.07,1661.02,338.26,73,"woocommerce,elementor,yoast,gravityforms",1,1,0,1,0,1,8.1,non,oui,small,57.3794
29417,101182,7.74,11:30,21:00,15.14,32.04,31.48,39.89,60.41,79.91,312.87,374.77,118.33,45,"elementor,yoast",0,1,0,1,0,0,8.2,oui,oui,medium,29.9501
4444,9282,8.18,10:15,20:30,30.3,55.22,56.48,82.93,52.05,65.67,206.14,39.04,182.26,76,woocommerce,1,0,0,0,0,0,8.3,oui,non,medium,38.5906
12813,70200,52.68,08:45,18:30,46.54,73.67,57.87,70.65,42.17,50.31,460.01,283.22,126.45,37,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.2,oui,non,performance,46.5072
36987,103294,65.87,07:00,22:30,32.53,48.33,39.88,67.2,57.86,63.43,234.25,386.96,94.83,17,elementor,0,1,0,0,0,0,8.3,oui,oui,small,36.4521
17801,72446,63.42,07:45,16:00,36.3,65.5,50.66,67.99,23.64,47.48,223.23,301.61,133.31,44,woocommerce,1,0,0,0,0,0,8.0,oui,non,medium,40.3474
98781,182805,39.25,08:45,21:45,71.28,89.63,85.27,100.0,74.45,79.76,601.88,612.03,295.11,55,"woocommerce,elementor",1,1,0,0,0,0,8.1,non,oui,medium,69.3352
24848,65002,74.14,11:15,15:15,44.54,57.84,62.33,85.07,34.7,51.03,404.47,231.39,149.95,55,woocommerce,1,0,0,0,0,0,8.0,oui,non,small,50.0679
66989,190439,44.89,12:30,23:15,48.43,60.51,63.08,84.05,79.65,90.55,446.59,708.21,237.95,51,,0,0,0,0,0,0,8.3,non,non,small,48.5583
48687,206376,26.92,10:30,20:30,47.31,58.3,58.01,83.71,43.55,53.75,414.71,780.13,182.88,36,revslider,0,0,0,0,1,0,8.3,non,oui,performance,49.22
98685,275141,13.33,10:45,18:15,40.74,68.2,58.11,80.56,54.94,71.52,479.69,1038.76,309.73,58,woocommerce,1,0,0,0,0,0,8.0,oui,oui,performance,56.7458
4343,16070,62.2,10:45,19:30,30.28,46.22,46.73,63.08,21.73,31.99,227.8,67.37,105.74,48,"woocommerce,elementor",1,1,0,0,0,0,8.1,oui,non,small,36.0464
60364,192706,9.05,07:15,18:45,41.16,68.17,51.91,76.32,44.25,65.49,345.38,700.01,185.34,36,,0,0,0,0,0,0,8.2,non,non,medium,50.2871
124890,686661,4.05,10:30,15:30,60.22,81.09,62.43,86.38,54.3,73.09,333.14,2480.69,255.87,11,"elementor,yoast",0,1,0,1,0,0,8.3,non,oui,small,58.2647
36974,227740,62.09,11:00,19:30,65.51,78.42,76.94,100.0,79.87,100.0,506.64,849.61,169.89,46,"elementor,revslider",0,1,0,0,1,0,7.4,non,non,small,60.1764
127366,818510,52.65,09:00,16:45,52.56,77.02,68.1,90.56,68.58,84.44,375.6,2925.71,334.05,51,"elementor,gravityforms",0,1,0,0,0,1,8.2,oui,oui,small,62.3244
25819,110145,69.88,12:00,21:45,60.55,74.75,57.38,78.85,40.26,50.94,532.78,408.71,54.54,2,"yoast,revslider,gravityforms",0,0,0,1,1,1,8.0,non,non,performance,53.2674
106988,494820,21.03,08:00,15:00,43.7,57.96,45.49,68.67,76.93,84.27,299.86,1798.77,184.59,4,"yoast,gravityforms",0,0,0,1,0,1,8.3,oui,oui,medium,48.4378
42340,66404,54.49,11:45,20:00,48.61,61.16,53.46,66.15,11.54,20.36,479.91,253.21,112.68,21,"elementor,revslider",0,1,0,0,1,0,8.1,non,oui,performance,49.6258
53504,70289,30.28,06:15,20:15,25.46,44.01,32.49,46.35,55.19,62.84,338.45,256.37,140.39,18,"yoast,revslider",0,0,0,1,1,0,8.3,oui,non,small,33.9694
78335,303367,48.67,09:00,22:00,44.19,65.65,50.58,59.22,73.46,83.69,316.31,1139.15,184.78,20,yoast,0,0,0,1,0,0,8.1,oui,non,small,46.9037
106027,636858,60.32,06:45,19:00,61.01,69.93,75.39,89.3,48.7,72.29,620.09,2259.25,331.31,60,"woocommerce,yoast,revslider",1,0,0,1,1,0,7.4,oui,non,medium,66.9832
79023,178304,41.96,08:00,21:00,40.99,64.05,49.03,76.23,59.28,73.28,268.1,655.91,207.15,24,,0,0,0,0,0,0,7.4,oui,oui,medium,48.8739
86212,262256,16.66,10:15,23:45,59.89,69.02,76.58,98.59,62.56,78.19,603.66,952.21,285.94,66,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.3,non,oui,performance,65.7035
43422,197861,33.58,07:00,20:45,72.76,100.0,93.07,100.0,69.84,82.73,689.2,720.44,242.84,80,"woocommerce,wpml,revslider",1,0,1,0,1,0,8.3,non,non,performance,69.9641
99369,498871,68.58,06:30,15:00,58.35,83.48,72.22,85.07,62.97,68.54,497.58,1796.74,325.69,53,"woocommerce,elementor",1,1,0,0,0,0,8.2,non,oui,small,63.0649
10672,33450,30.26,06:00,21:30,27.7,57.1,44.4,52.47,49.31,54.05,268.61,137.73,101.14,47,yoast,0,0,0,1,0,0,8.2,oui,non,medium,34.3347
13228,35262,43.64,12:15,16:15,25.26,42.47,36.23,52.99,27.83,47.57,145.22,182.65,78.88,26,,0,0,0,0,0,0,8.1,oui,oui,small,28.778
23975,30688,21.92,11:30,23:30,34.68,55.58,44.74,70.35,51.95,58.54,218.19,193.12,83.63,27,gravityforms,0,0,0,0,0,1,8.2,oui,non,performance,41.5503
131214,172505,63.82,08:45,22:30,39.26,68.28,44.27,59.38,75.15,98.93,336.34,677.31,261.05,15,yoast,0,0,0,1,0,0,8.3,oui,oui,small,54.7882
91985,303205,16.07,10:30,18:30,42.03,58.1,53.2,73.55,61.32,81.74,285.61,1109.61,254.25,33,"yoast,revslider",0,0,0,1,1,0,8.3,oui,oui,medium,48.3973
52334,128651,71.75,11:45,22:15,43.07,54.13,48.58,73.49,39.79,62.58,344.15,446.55,141.99,17,"elementor,wpml,revslider",0,1,1,0,1,0,8.2,oui,non,small,45.9612
93800,393435,9.96,10:15,22:00,29.58,40.01,38.92,51.31,45.93,50.15,268.15,1440.0,223.07,27,"elementor,yoast",0,1,0,1,0,0,8.3,oui,oui,medium,40.9082
40420,85791,47.37,12:15,20:00,45.81,56.1,51.41,64.0,43.51,60.18,447.37,333.53,112.29,21,"woocommerce,elementor,wpml,yoast,gravityforms",1,1,1,1,0,1,8.3,oui,non,performance,51.6208
109906,294639,15.62,08:00,18:30,63.95,86.18,70.45,91.11,66.35,71.65,584.56,1109.57,283.77,34,"wpml,yoast",0,0,1,1,0,0,8.1,non,oui,performance,66.6528
58652,224648,26.83,07:45,15:00,40.21,63.94,48.72,67.12,27.63,48.95,395.07,825.85,175.63,25,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.1,oui,oui,medium,45.2866
92838,541892,15.32,06:15,15:30,43.82,63.67,46.62,66.16,21.94,29.08,392.26,1955.72,174.99,9,yoast,0,0,0,1,0,0,8.2,oui,non,medium,46.6193
37132,233444,54.49,09:45,22:30,29.37,51.05,40.96,60.62,69.19,85.62,299.6,862.37,127.29,32,"elementor,wpml",0,1,1,0,0,0,8.1,oui,oui,small,40.3919
5355,31663,83.97,08:45,20:00,43.4,58.92,51.11,64.19,50.22,60.51,324.5,155.15,60.71,23,"yoast,gravityforms",0,0,0,1,0,1,8.1,non,oui,small,43.4438
149126,227676,57.37,10:30,19:45,43.64,72.65,61.56,81.62,36.35,56.93,391.98,798.71,410.63,62,"elementor,yoast,gravityforms",0,1,0,1,0,1,8.0,oui,oui,small,67.149
98008,294966,42.65,09:00,21:45,43.57,51.87,59.4,81.46,45.69,68.81,446.61,1091.89,276.05,51,yoast,0,0,0,1,0,0,8.3,oui,non,small,53.6238
