visitors_per_day,pageviews_per_day,traffic_growth_rate,peak_hours_start,peak_hours_end,cpu_usage_avg,cpu_usage_peak,ram_usage_avg,ram_usage_max,disk_usage_avg,disk_usage_max,response_time,disk_read_iops,disk_write_iops,plugin_count,heavy_plugins,heavy_plugin_woocommerce,heavy_plugin_elementor,heavy_plugin_wpml,heavy_plugin_jetpack,heavy_plugin_buddypress,heavy_plugin_yoast,heavy_plugin_wordfence,php_version,cache_enabled,cdn_enabled,wp_type,recommended_capacity_score
144273,917525,33.56,07:30,19:30,66.19,81.86,81.2,100.0,41.07,51.58,3420.36,2563.58,1989.89,11,wpml,0,0,1,0,0,0,0,8.3,oui,non,performance,100.0
25099,88475,26.24,09:00,18:30,25.78,59.61,42.43,61.44,72.16,78.28,603.69,437.57,417.22,35,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.3,oui,oui,performance,39.5206
30801,93177,58.71,07:45,19:15,21.4,47.43,46.0,89.64,52.46,62.17,998.28,403.83,494.38,38,"woocommerce,wpml,jetpack,yoast,wordfence",1,0,1,1,0,1,1,8.1,non,non,performance,100.0
17852,40240,7.52,10:30,15:00,11.45,24.46,54.39,67.74,63.84,71.73,592.58,245.37,431.64,79,"woocommerce,elementor",1,1,0,0,0,0,0,7.4,oui,oui,medium,37.8492
24060,121174,12.01,08:30,16:15,25.59,55.27,53.73,62.42,55.71,57.68,651.24,504.24,514.13,67,"woocommerce,elementor,jetpack,yoast",1,1,0,1,0,1,0,7.4,non,oui,small,80.358
9535,59920,54.29,07:30,19:15,37.59,70.52,13.78,31.08,58.84,63.76,400.33,290.05,158.82,16,"woocommerce,elementor",1,1,0,0,0,0,0,8.2,oui,non,medium,54.9513
90530,284198,43.85,07:30,15:15,40.97,68.72,57.16,70.32,31.27,39.47,2401.88,1023.31,1248.87,28,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.2,oui,non,performance,75.2563
76515,233591,43.87,10:00,18:45,37.96,51.58,64.32,78.06,30.37,56.27,1738.17,857.68,1163.8,51,"elementor,yoast,wordfence",0,1,0,0,0,1,1,8.0,oui,oui,small,48.348
14007,23011,3.55,09:15,22:15,8.7,20.75,27.99,47.71,48.56,69.54,487.05,144.81,207.42,11,"woocommerce,elementor,wordfence",1,1,0,0,0,0,1,8.1,oui,non,small,29.5748
97835,557820,50.51,09:15,16:00,52.5,64.85,76.92,100.0,30.18,38.94,2310.48,1725.21,1439.57,56,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.3,oui,oui,performance,48.8838
25231,67629,65.1,07:45,20:00,31.36,55.31,38.96,58.47,63.46,86.66,550.04,318.3,440.4,36,"elementor,jetpack",0,1,0,1,0,0,0,8.2,oui,oui,medium,35.9469
80748,115509,32.89,08:30,22:30,42.07,100.0,65.62,100.0,63.92,86.9,1926.69,515.56,1208.31,51,"woocommerce,elementor,wpml,jetpack",1,1,1,1,0,0,0,8.2,oui,non,small,56.28
109369,380128,7.88,11:45,16:00,61.03,98.76,67.23,79.86,30.3,33.49,2687.44,1266.5,1520.06,22,"elementor,jetpack",0,1,0,1,0,0,0,8.3,non,oui,small,67.8501
63922,238170,73.83,06:00,15:00,31.2,91.29,51.82,88.98,30.35,40.61,1581.11,855.59,1002.26,53,woocommerce,1,0,0,0,0,0,0,7.4,oui,non,medium,58.8234
46257,250455,74.1,10:00,19:00,31.18,43.52,49.03,76.21,31.05,42.03,1019.09,894.48,756.12,45,jetpack,0,0,0,1,0,0,0,8.1,oui,oui,small,47.7891
134465,677007,18.65,12:00,21:30,74.56,100.0,65.04,84.21,33.12,60.02,3167.12,2019.16,1827.57,13,,0,0,0,0,0,0,0,8.1,non,non,medium,100.0
120028,674097,1.5,12:15,15:15,68.4,78.48,72.64,81.37,32.05,36.19,2956.32,1984.06,1626.04,4,elementor,0,1,0,0,0,0,0,8.3,non,non,small,90.3334
126661,645681,79.07,07:45,22:00,67.93,78.64,63.84,73.74,64.94,74.94,2951.69,1919.44,1750.06,24,"woocommerce,elementor,wpml,jetpack,wordfence",1,1,1,1,0,0,1,8.3,oui,non,small,82.3386
23375,34372,22.31,07:45,22:00,15.48,73.76,45.51,54.91,55.99,57.2,566.56,216.61,447.7,41,"woocommerce,elementor,wpml",1,1,1,0,0,0,0,8.0,oui,non,performance,62.0118
41010,222346,34.02,07:30,23:30,40.07,50.45,56.18,100.0,17.57,20.37,998.83,859.98,634.3,39,"woocommerce,elementor",1,1,0,0,0,0,0,8.3,non,oui,small,83.5994
57826,276573,79.68,06:15,17:15,39.08,50.73,63.45,73.77,29.74,30.13,1381.67,935.25,959.95,67,"woocommerce,elementor,wordfence",1,1,0,0,0,0,1,8.2,non,non,medium,100.0
25298,113948,60.65,06:45,22:30,24.04,46.8,50.38,80.13,74.53,100.0,548.7,469.33,447.85,51,jetpack,0,0,0,1,0,0,0,7.4,oui,non,medium,58.3698
57974,262997,64.11,06:45,21:30,48.55,95.58,57.74,73.13,61.02,80.89,1249.01,1010.01,863.06,26,"woocommerce,elementor",1,1,0,0,0,0,0,8.2,oui,oui,medium,48.3131
37196,139683,65.33,09:15,16:00,29.75,48.96,60.5,74.98,76.12,87.47,907.54,597.14,699.06,78,"woocommerce,elementor,buddypress",1,1,0,0,1,0,0,8.2,non,non,small,100.0
72085,383190,33.13,08:30,17:15,25.0,51.4,62.45,94.05,39.73,41.09,1759.47,1269.78,1169.54,71,"elementor,jetpack",0,1,0,1,0,0,0,8.1,non,non,medium,100.0
106122,287786,63.03,07:45,20:00,55.0,100.0,83.0,95.73,71.41,95.53,2542.2,1034.96,1588.38,63,jetpack,0,0,0,1,0,0,0,8.1,oui,oui,medium,67.2243
61588,171977,48.98,06:30,20:00,42.7,84.1,55.35,78.5,46.61,56.04,1436.32,653.07,909.83,35,"woocommerce,elementor,wordfence",1,1,0,0,0,0,1,8.2,oui,oui,medium,53.2456
108317,152327,43.82,09:30,19:45,62.64,81.47,81.81,100.0,71.6,92.21,2469.87,640.94,1576.79,66,"elementor,wpml,yoast,wordfence",0,1,1,0,0,1,1,8.1,oui,oui,performance,53.3006
58048,344339,60.23,07:30,22:30,26.06,58.73,46.58,72.35,28.71,30.36,1421.29,1107.05,776.79,2,"elementor,wpml,jetpack,buddypress",0,1,1,1,1,0,0,8.2,oui,oui,performance,55.2133
74162,186773,19.87,07:30,22:30,38.94,65.25,51.17,65.27,34.04,34.82,1885.19,735.45,1021.53,13,"jetpack,yoast",0,0,0,1,0,1,0,8.1,oui,oui,medium,40.4174
49299,319824,28.4,08:45,20:15,20.32,34.25,47.0,76.7,26.88,27.45,1240.56,1111.77,742.14,30,"wpml,jetpack",0,0,1,1,0,0,0,8.2,oui,oui,small,21.0802
12752,69283,25.43,09:00,19:00,13.9,27.32,35.13,61.44,37.98,52.33,277.81,322.04,225.05,4,"woocommerce,wpml,jetpack,yoast",1,0,1,1,0,1,0,8.2,oui,non,medium,49.1446
2321,12887,55.93,06:45,17:15,5.0,31.16,38.17,54.64,58.5,60.68,213.7,70.92,161.23,47,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.2,non,non,performance,100.0
27536,52359,47.41,11:30,18:30,9.44,22.26,39.71,76.76,68.29,75.36,641.69,305.89,490.27,56,"woocommerce,elementor",1,1,0,0,0,0,0,8.1,oui,non,small,59.8296
92508,410133,43.93,11:30,17:45,42.27,53.6,74.03,96.85,51.74,58.49,2091.24,1331.11,1390.53,60,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,medium,59.4217
15012,26024,61.13,09:00,21:30,10.46,34.02,24.54,41.27,23.58,24.88,486.04,212.59,219.43,5,wordfence,0,0,0,0,0,0,1,8.2,oui,oui,medium,34.9542
71050,159821,69.54,06:30,23:30,35.13,58.79,41.25,62.12,38.08,44.33,1736.03,668.77,1008.29,8,"elementor,jetpack",0,1,0,1,0,0,0,8.2,oui,non,medium,45.2452
19956,128606,83.74,08:15,20:00,24.09,61.77,43.3,81.04,35.72,35.89,604.98,564.58,347.24,26,"woocommerce,jetpack",1,0,0,1,0,0,0,8.1,oui,oui,medium,57.1492
56024,147234,43.5,06:30,19:45,34.49,61.42,65.58,96.22,61.29,76.52,1324.04,554.26,891.73,58,jetpack,0,0,0,1,0,0,0,8.0,oui,non,medium,75.5797
40603,200988,82.52,07:45,16:30,25.04,54.11,50.8,92.05,17.55,43.72,823.81,783.4,613.87,18,"elementor,jetpack",0,1,0,1,0,0,0,8.2,non,oui,small,95.0668
31751,130475,73.28,07:30,22:00,18.84,29.56,47.8,60.46,47.53,52.6,775.01,551.48,480.45,9,"woocommerce,elementor,wordfence",1,1,0,0,0,0,1,8.1,oui,non,medium,72.1665
77324,232504,1.95,10:15,23:15,45.78,89.56,59.22,77.78,39.86,56.73,1872.14,887.42,1112.1,25,buddypress,0,0,0,0,1,0,0,8.1,oui,oui,medium,41.165
133714,782991,58.58,12:15,18:00,78.21,91.53,69.52,97.66,60.59,65.39,3302.08,2241.35,1761.09,13,"elementor,jetpack,yoast",0,1,0,1,0,1,0,8.3,oui,oui,small,69.6202
97962,554775,27.22,09:30,20:15,48.19,64.34,73.7,100.0,46.81,53.31,2223.93,1713.47,1370.74,32,wpml,0,0,1,0,0,0,0,7.4,oui,oui,medium,31.3823
35722,197635,78.51,07:45,17:45,9.71,21.65,41.45,76.91,29.77,65.98,730.18,783.07,506.73,14,,0,0,0,0,0,0,0,8.1,non,oui,performance,95.1411
127358,802539,33.82,11:45,17:45,68.34,80.14,84.5,100.0,36.94,39.51,3045.12,2293.78,1856.71,43,"elementor,wpml,jetpack,wordfence",0,1,1,1,0,0,1,8.3,non,non,small,100.0
138143,469104,58.47,12:15,23:00,72.29,84.39,81.9,94.28,38.03,48.77,3492.19,1471.14,1949.64,50,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.2,oui,non,small,69.3638
113518,350477,54.36,10:15,23:45,42.3,91.69,76.51,100.0,81.07,81.82,2695.83,1239.18,1665.17,56,,0,0,0,0,0,0,0,8.0,oui,oui,small,56.3948
32628,181289,42.9,11:30,21:00,32.12,45.03,58.99,96.39,46.67,72.02,790.24,737.04,634.97,76,"buddypress,wordfence",0,0,0,0,1,0,1,8.0,oui,oui,small,37.3736
25179,92236,40.21,07:15,19:45,25.31,46.87,49.09,60.66,33.39,71.39,610.41,417.01,415.92,29,,0,0,0,0,0,0,0,8.1,non,non,medium,100.0
145716,901574,14.23,09:15,21:45,83.05,97.64,90.05,100.0,17.5,18.19,3544.75,2452.89,2044.51,40,elementor,0,1,0,0,0,0,0,8.1,oui,oui,small,46.6728
133345,171416,71.16,08:00,15:00,76.28,96.02,80.33,100.0,51.19,56.28,3197.66,696.97,1911.98,39,woocommerce,1,0,0,0,0,0,0,8.1,oui,non,small,68.2608
63006,252183,4.45,10:00,23:45,37.5,66.9,59.44,67.57,59.2,72.87,1513.5,876.78,904.22,12,"wpml,jetpack",0,0,1,1,0,0,0,8.3,oui,oui,medium,42.0861
68578,112874,76.06,11:00,15:15,37.5,63.68,52.29,100.0,71.64,79.03,1535.89,464.19,964.1,22,"elementor,jetpack",0,1,0,1,0,0,0,8.1,oui,oui,medium,45.4219
79931,497238,69.15,10:45,23:45,37.92,60.84,51.78,68.27,61.04,72.57,1761.24,1578.63,1073.93,6,buddypress,0,0,0,0,1,0,0,8.0,non,non,performance,100.0
133302,447452,71.0,08:00,23:15,65.1,82.66,87.97,100.0,30.59,35.37,3240.14,1437.95,1991.72,74,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.3,non,non,small,100.0
44856,261862,66.5,09:45,22:15,31.82,45.82,63.21,76.52,75.62,87.1,1121.09,939.83,807.21,73,wordfence,0,0,0,0,0,0,1,8.0,oui,oui,medium,40.1565
101768,373440,72.57,12:30,18:00,52.21,68.68,66.15,81.68,37.57,42.18,2480.94,1220.38,1513.88,56,,0,0,0,0,0,0,0,8.1,non,non,medium,100.0
140881,755739,51.03,09:00,21:30,65.17,92.53,66.31,83.81,52.45,83.79,3261.09,2199.52,1971.25,18,,0,0,0,0,0,0,0,7.4,oui,non,small,71.6259
44937,127500,51.07,11:00,22:15,21.94,83.44,69.71,100.0,53.72,68.48,1339.95,543.61,742.25,74,"woocommerce,elementor,wpml,jetpack",1,1,1,1,0,0,0,8.2,oui,oui,medium,55.8294
42421,120379,20.83,11:45,15:30,29.13,42.81,40.21,100.0,53.5,58.48,996.13,513.28,614.37,10,"woocommerce,wordfence",1,0,0,0,0,0,1,8.1,non,oui,performance,80.9364
20206,110072,42.0,12:45,17:00,24.97,37.22,44.52,64.0,65.35,66.82,444.3,472.14,435.7,60,"woocommerce,elementor,wpml",1,1,1,0,0,0,0,8.3,oui,oui,small,39.0391
109545,153068,15.53,12:15,19:00,51.28,78.27,78.88,100.0,34.88,56.61,2632.95,644.24,1657.54,64,"woocommerce,elementor",1,1,0,0,0,0,0,8.2,oui,non,performance,57.38
40862,93663,9.25,09:00,23:30,18.77,56.94,51.09,66.17,72.61,72.71,1020.04,376.59,694.04,53,wordfence,0,0,0,0,0,0,1,8.2,non,oui,medium,62.8349
3122,6177,6.07,06:00,23:30,19.59,31.62,37.96,85.28,55.18,55.21,223.76,50.45,187.89,56,"woocommerce,elementor,jetpack,buddypress,yoast",1,1,0,1,1,1,0,8.0,oui,oui,performance,40.9476
75427,362032,74.45,12:15,21:30,44.21,68.43,57.95,71.1,49.12,67.16,1825.78,1248.32,1091.97,35,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.3,non,non,medium,100.0
83830,297306,12.98,10:45,23:15,38.08,51.86,93.6,100.0,58.5,75.48,2105.86,1019.47,1324.35,78,"elementor,jetpack",0,1,0,1,0,0,0,8.2,oui,oui,medium,54.993
2670,15471,41.73,06:15,22:15,19.76,81.95,38.23,48.58,59.04,64.83,417.82,104.34,212.62,51,"wpml,jetpack",0,0,1,1,0,0,0,8.1,non,oui,medium,90.3665
111249,373234,40.94,07:00,19:30,67.0,92.06,87.57,100.0,63.44,65.31,2569.48,1260.24,1648.68,60,wordfence,0,0,0,0,0,0,1,8.1,oui,oui,performance,50.4044
83835,468683,24.83,12:15,22:15,53.34,86.34,73.18,100.0,63.14,72.21,1937.91,1523.1,1304.14,75,"woocommerce,elementor,wpml,jetpack,yoast",1,1,1,1,0,1,0,8.2,oui,oui,medium,41.4747
70657,190932,8.79,12:00,18:30,47.43,65.88,62.84,89.55,53.54,56.06,1565.22,768.41,1156.45,73,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,non,oui,medium,78.3966
51587,194116,83.52,12:30,23:15,20.67,57.84,62.39,97.3,54.88,60.26,1279.56,728.55,810.16,53,elementor,0,1,0,0,0,0,0,8.2,oui,non,small,65.3719
96516,361488,46.54,09:00,16:15,69.57,81.1,84.91,100.0,63.75,81.91,2344.29,1227.36,1486.82,70,"wpml,yoast",0,0,1,0,0,1,0,8.3,oui,oui,performance,66.4751
112636,562246,31.26,09:45,21:30,60.39,88.21,69.85,80.93,38.1,40.58,2646.12,1715.95,1563.83,13,"woocommerce,jetpack",1,0,0,1,0,0,0,8.2,non,non,medium,100.0
115220,580460,41.27,07:00,19:45,75.62,97.67,80.79,90.37,66.72,74.71,2709.47,1777.57,1665.16,58,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.3,oui,oui,medium,40.3355
58237,179006,30.89,08:00,23:15,34.4,48.02,44.23,76.73,65.99,89.93,1290.58,702.52,774.33,2,"elementor,yoast",0,1,0,0,0,1,0,8.1,oui,oui,medium,42.9261
75061,353778,48.43,07:00,17:45,46.45,58.6,79.25,97.09,68.01,68.82,1958.51,1187.49,1141.42,51,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.1,oui,oui,medium,61.4927
38113,139205,77.79,06:00,20:15,27.32,50.71,64.86,100.0,58.89,59.92,858.55,577.57,663.76,60,"woocommerce,wpml,wordfence",1,0,1,0,0,0,1,8.3,oui,oui,small,55.2689
32753,173304,43.28,12:15,15:45,20.87,42.08,45.13,79.1,29.81,53.08,894.9,679.24,551.13,35,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.2,oui,non,small,57.9684
129369,808482,80.88,12:15,17:30,67.84,87.27,77.54,87.24,26.59,37.43,2997.05,2301.71,1754.45,7,"jetpack,yoast",0,0,0,1,0,1,0,8.2,oui,oui,small,36.1765
59546,139122,57.73,09:00,20:15,33.59,68.03,55.89,69.97,37.48,51.83,1368.69,562.25,886.31,32,"jetpack,buddypress,wordfence",0,0,0,1,1,0,1,8.3,oui,non,medium,59.6933
41071,177099,40.18,06:15,16:00,18.11,79.54,56.57,68.46,67.56,94.99,898.91,698.59,645.64,35,"woocommerce,elementor",1,1,0,0,0,0,0,8.2,oui,oui,small,41.3366
109631,655845,64.44,08:15,22:00,69.22,95.83,82.21,100.0,38.03,38.96,2555.71,1946.69,1622.25,66,,0,0,0,0,0,0,0,7.4,non,oui,medium,100.0
104527,495113,78.0,09:00,15:15,59.02,71.19,54.19,70.25,34.41,40.21,2534.26,1564.43,1392.76,7,"woocommerce,elementor,wpml,jetpack,wordfence",1,1,1,1,0,0,1,8.1,oui,non,medium,57.0636
40700,57882,13.84,11:15,16:00,23.26,47.37,46.5,76.28,9.07,12.09,785.47,284.97,606.95,22,,0,0,0,0,0,0,0,8.2,oui,non,medium,24.287
26242,88196,8.01,10:00,16:30,11.61,27.55,36.1,47.58,23.54,23.67,559.17,424.04,385.64,9,,0,0,0,0,0,0,0,8.0,oui,non,medium,44.9109
94824,273679,75.03,07:45,23:30,45.78,55.88,78.26,90.28,61.24,67.31,2198.15,977.66,1470.94,67,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,medium,46.7531
137717,825632,64.74,06:45,16:45,83.93,100.0,82.2,93.49,38.71,48.35,3449.37,2322.9,2017.33,65,"yoast,wordfence",0,0,0,0,0,1,1,8.1,oui,oui,medium,54.9539
22286,90814,23.14,09:30,21:00,35.2,50.43,56.99,92.01,54.66,60.29,632.73,440.49,420.23,46,"buddypress,yoast",0,0,0,0,1,1,0,8.1,oui,oui,medium,44.3395
35949,79419,82.09,11:15,17:15,26.15,57.49,26.5,40.42,41.12,53.77,956.53,383.3,527.16,9,jetpack,0,0,0,1,0,0,0,8.1,non,oui,performance,78.9591
139548,531252,11.86,07:45,17:00,69.8,90.39,92.16,100.0,49.07,50.28,3443.65,1640.35,2029.5,58,"elementor,jetpack,yoast",0,1,0,1,0,1,0,8.1,non,oui,medium,94.5651
109912,510076,3.88,06:15,22:15,53.07,64.6,76.77,98.23,29.64,30.63,2617.85,1605.14,1534.16,24,"elementor,jetpack",0,1,0,1,0,0,0,8.3,oui,non,medium,57.3684
90467,290334,5.86,06:45,19:45,53.65,74.11,74.21,91.0,68.13,88.11,1963.79,1075.22,1283.11,16,elementor,0,1,0,0,0,0,0,8.0,non,oui,medium,68.7565
50414,99411,57.38,08:00,22:00,27.47,50.23,69.18,89.69,46.25,48.48,1374.77,457.26,897.95,79,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.2,oui,oui,performance,55.6677
70267,237163,4.76,06:15,18:15,25.85,43.95,52.52,65.73,32.51,38.29,1755.44,912.74,955.93,9,"jetpack,buddypress",0,0,0,1,1,0,0,8.1,non,non,medium,94.348
28417,51627,37.73,12:30,19:45,24.13,66.4,29.77,51.9,18.94,20.06,634.78,256.91,421.93,18,elementor,0,1,0,0,0,0,0,8.3,oui,oui,medium,30.5471
121738,711977,48.34,10:15,16:00,66.18,88.16,69.82,100.0,46.93,52.66,2940.43,2143.41,1674.91,18,"elementor,jetpack",0,1,0,1,0,0,0,8.2,oui,oui,small,40.3036
75249,325060,34.07,08:45,22:30,30.99,61.89,61.61,100.0,41.4,55.42,1951.22,1118.47,1090.94,31,"woocommerce,wordfence",1,0,0,0,0,0,1,8.1,oui,oui,small,39.1745
119586,189629,77.04,06:45,17:00,60.77,72.34,79.31,98.81,60.82,81.51,2663.5,775.14,1650.01,28,woocommerce,1,0,0,0,0,0,0,8.3,oui,oui,small,38.7753
131657,612604,67.38,10:15,23:45,65.85,77.1,97.0,100.0,40.36,50.19,3183.81,1840.57,1943.49,69,"woocommerce,elementor,jetpack,yoast",1,1,0,1,0,1,0,8.0,oui,oui,small,82.8352
14643,51947,56.58,07:45,16:45,10.79,31.63,53.79,64.15,46.85,66.61,229.77,248.53,437.75,80,buddypress,0,0,0,0,1,0,0,8.2,non,non,small,100.0
129372,316695,23.71,07:45,20:00,60.73,81.29,83.39,100.0,54.9,75.02,2979.16,1127.92,1795.7,10,,0,0,0,0,0,0,0,8.3,oui,oui,small,44.0387
46094,103630,68.38,08:30,15:30,24.23,41.26,52.86,84.98,61.65,66.52,1168.39,463.43,736.17,36,"elementor,jetpack",0,1,0,1,0,0,0,7.4,oui,oui,small,40.3509
49202,59367,10.0,09:15,16:45,44.07,65.14,44.13,52.88,36.44,45.49,1247.19,314.51,726.61,15,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.0,oui,oui,small,38.0965
68814,207732,19.53,08:45,21:45,39.83,56.77,46.65,56.41,55.65,58.31,1632.58,799.93,966.91,5,,0,0,0,0,0,0,0,8.0,oui,non,performance,53.6291
44630,267089,0.5,09:30,22:30,26.45,61.78,65.06,73.07,28.63,36.6,895.0,954.08,805.64,80,wordfence,0,0,0,0,0,0,1,7.4,oui,oui,medium,43.5252
51114,159160,47.28,06:45,17:30,35.99,80.85,65.27,82.29,77.21,82.55,1150.05,601.72,917.61,78,buddypress,0,0,0,0,1,0,0,8.3,oui,non,small,59.4416
104029,524899,66.12,09:15,21:15,46.52,100.0,88.12,98.14,48.54,51.45,2532.44,1648.15,1592.4,75,"jetpack,buddypress",0,0,0,1,1,0,0,8.1,oui,non,small,84.1239
47629,64451,41.87,06:00,19:30,24.04,39.27,54.43,65.34,83.15,87.99,1171.09,315.41,757.99,46,yoast,0,0,0,0,0,1,0,7.4,non,oui,small,71.1251
91200,378766,27.94,12:45,20:00,28.24,45.88,47.19,57.52,55.67,63.37,1962.83,1239.01,1228.37,7,jetpack,0,0,0,1,0,0,0,7.4,oui,non,medium,75.7343
52861,271921,82.59,12:00,16:15,36.09,52.61,62.05,72.0,40.69,54.82,1176.36,999.02,847.41,59,"woocommerce,elementor",1,1,0,0,0,0,0,8.0,non,non,medium,100.0
48823,281520,29.36,10:15,22:45,29.82,47.5,76.26,89.89,46.74,57.44,1049.52,950.78,899.4,80,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,oui,small,37.6694
21350,65493,70.34,07:45,17:00,19.14,37.8,60.7,73.74,64.53,79.22,634.46,343.81,483.16,74,"wpml,jetpack,buddypress",0,0,1,1,1,0,0,8.3,non,oui,small,75.7711
129576,318856,25.23,09:00,16:15,59.95,84.09,91.29,100.0,42.27,49.74,2968.64,1101.1,1892.35,66,,0,0,0,0,0,0,0,8.0,oui,oui,medium,63.8449
17956,57516,2.0,09:00,21:00,26.0,53.87,47.04,61.85,59.0,67.73,528.17,275.23,379.56,57,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.1,oui,non,small,46.6338
83081,169503,7.38,07:45,18:00,40.78,71.66,48.15,75.31,36.74,44.13,1965.03,656.85,1122.98,12,jetpack,0,0,0,1,0,0,0,8.3,oui,non,small,41.9397
39083,157153,62.66,12:30,21:15,26.73,50.83,59.15,74.21,67.0,97.62,1153.21,596.43,710.88,68,"elementor,jetpack,buddypress",0,1,0,1,1,0,0,8.2,non,non,medium,100.0
148212,249457,29.83,08:30,23:45,77.04,91.98,83.81,100.0,49.07,49.17,3664.53,948.41,2057.89,41,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.2,oui,oui,medium,52.0586
10558,42701,14.15,06:45,16:45,30.2,45.23,36.64,46.42,66.76,81.66,85.2,232.23,243.74,42,,0,0,0,0,0,0,0,8.2,oui,non,medium,47.8596
63893,208925,40.3,10:30,16:15,29.34,49.88,37.64,78.44,48.09,74.64,1556.15,750.77,951.26,17,"woocommerce,jetpack",1,0,0,1,0,0,0,8.0,non,non,medium,100.0
76557,457905,34.96,08:00,22:45,48.29,67.06,42.44,65.01,37.46,43.25,1797.79,1488.93,1018.94,2,"elementor,buddypress,wordfence",0,1,0,0,1,0,1,8.1,oui,oui,small,42.1729
148006,776968,62.3,12:45,15:30,70.64,83.77,97.0,100.0,57.9,67.63,3810.37,2268.74,2162.75,74,"woocommerce,elementor",1,1,0,0,0,0,0,8.1,oui,non,small,100.0
23012,43777,75.96,12:15,18:30,27.26,57.83,70.71,79.0,67.99,78.27,508.86,244.36,499.58,67,,0,0,0,0,0,0,0,8.1,oui,oui,performance,44.319
124958,771571,2.85,09:45,16:15,52.4,88.2,80.56,96.28,47.91,60.47,3060.36,2233.61,1885.28,74,"wpml,jetpack,buddypress",0,0,1,1,1,0,0,8.2,oui,oui,performance,81.0191
10181,56138,67.82,06:00,21:15,20.7,40.17,34.33,46.61,66.0,73.44,343.04,299.42,190.76,19,"woocommerce,yoast",1,0,0,0,0,1,0,8.3,oui,oui,small,36.2109
43535,228801,58.04,06:15,21:00,7.63,21.62,56.95,82.24,25.83,29.97,951.74,861.57,711.7,48,jetpack,0,0,0,1,0,0,0,8.3,non,oui,medium,99.1241
125580,352012,13.44,08:15,15:15,62.24,81.18,79.55,100.0,54.45,58.67,2891.75,1195.24,1789.01,47,"elementor,jetpack",0,1,0,1,0,0,0,8.2,non,non,medium,100.0
56556,262762,26.88,10:45,19:15,28.73,44.75,55.62,100.0,44.14,62.18,1265.08,950.54,877.72,42,"elementor,wpml",0,1,1,0,0,0,0,8.3,oui,oui,medium,37.0639
88147,367416,51.04,06:00,19:30,41.29,54.76,57.6,71.66,38.97,40.19,2174.58,1261.11,1219.65,12,"elementor,wordfence",0,1,0,0,0,0,1,8.3,oui,oui,medium,46.4875
58754,86696,9.13,08:00,23:45,26.49,45.87,57.36,73.84,61.53,70.87,1381.68,395.87,891.93,47,"woocommerce,elementor",1,1,0,0,0,0,0,8.0,oui,non,medium,50.1017
134759,711665,62.86,10:00,19:30,74.24,88.14,72.07,84.72,45.46,53.68,3174.67,2129.28,1804.82,13,"woocommerce,wpml",1,0,1,0,0,0,0,8.0,non,non,performance,100.0
13866,89137,66.34,07:30,17:30,26.21,42.41,40.91,52.37,40.28,45.48,556.63,361.14,310.39,47,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,non,medium,56.6933
147510,405076,22.94,09:30,17:45,76.26,100.0,93.32,100.0,70.21,90.08,3732.42,1358.85,2099.73,58,"woocommerce,wpml,jetpack,buddypress,wordfence",1,0,1,1,1,0,1,8.2,oui,non,performance,69.566
35139,138236,74.98,08:15,23:15,37.86,67.24,50.89,58.96,53.13,60.31,946.94,569.5,634.12,60,elementor,0,1,0,0,0,0,0,8.3,non,non,small,100.0
89050,476482,31.51,07:45,19:45,37.11,71.3,66.7,84.16,22.95,26.37,2208.03,1549.64,1261.96,38,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.3,oui,non,small,52.4907
39262,235624,28.68,12:00,18:15,27.44,50.38,66.57,75.22,48.72,96.56,813.68,866.2,726.47,78,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,7.4,oui,non,performance,100.0
119407,145716,57.66,08:30,21:00,71.69,100.0,65.93,88.42,59.9,62.51,2842.46,623.92,1668.5,14,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.1,oui,oui,medium,47.4644
105666,466281,54.28,06:45,15:15,59.46,94.42,78.58,100.0,51.08,51.26,2353.34,1478.16,1605.18,77,woocommerce,1,0,0,0,0,0,0,8.1,non,non,small,100.0
23973,116721,78.92,06:00,23:45,21.51,47.13,28.08,51.04,44.71,48.92,452.02,509.31,311.38,2,elementor,0,1,0,0,0,0,0,8.2,oui,oui,medium,44.1042
